id;id_pais;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989
14;14;8.58293664258675;8.64156901650291;8.83568804691864;9.2264399086758;9.75907343064386;10.6223213909378;10.3280924384173;10.955624798711801;11.2101677075527;11.600554350485199;11.802890541296899;11.8091175697612;11.9516315549822;12.7796868460389;12.559668731327;12.6598998056575;12.416791776526802;13.231896138669699;14.069858615406;14.1290919801571;15.024916008712198;15.4325008374087;15.4249318091975;14.640084130392301;15.2209752959341;15.3084102043407;14.9805731533736;15.7469578022492;15.7961677816625;16.519862915120402
15;15;4.37331882803344;4.49636164096378;4.75536167309783;5.155193747438441;5.39100398806667;5.2521965333262495;5.361724682623731;5.4177367270534695;5.711110104197981;6.00632517835173;6.78880730716105;6.953651911970461;7.448516814437999;7.93086698527507;7.56269727826075;7.176844854723701;7.7212500123917405;7.42806328393075;7.60137180396718;8.158846402209441;6.92847899968117;7.416160613895889;7.11212494091738;6.874373273419019;7.21427866724751;7.23076635313884;7.144304851624759;7.62341981462749;7.03203069825559;7.10244899742991
16;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;17;;;0.0151355887896757;0.0160810763401628;0.0157522803483603;0.011850523756308998;0.0150358177395587;0.0146535043026667;0.0164837140725158;0.0214827050164489;0.0179182942567985;0.0207762039660057;0.0205454028470538;0.020343289543759996;0.0251410421376756;0.0208077594539027;0.0233389111796482;0.0256869599418438;0.0259987683781079;0.0271546556497901;0.0352825490414924;0.0369577547978212;0.0360024723002141;0.0456586972801155;0.0476120816360448;0.0486274825125367;0.0480254238762203;0.0496019309576035;0.0439866635788514;0.0504404596963032
18;18;9.94159407412845;10.103871994919801;10.6411896304115;11.3869287398935;11.0536547171057;11.141655554871098;11.042019427975399;11.2172567535028;12.325687126277002;12.8154496066362;13.0101788101329;12.5634251757595;13.4726952569298;14.255486402811801;13.8369655455829;12.4583038966604;13.241679785973599;12.875438717491301;13.807057935873802;14.239233815260198;13.723296273689199;12.579555069681598;11.926684782316501;10.3120794235109;10.6969663854393;10.5974402503959;10.4315417139407;10.4471727823271;10.135143850569;10.813514942144
19;19;0.06635419969510001;0.0520486725753437;0.054208782862419;0.0475884671771672;0.0553036182680249;0.0571148865980008;0.0423826477102961;0.0522840572249999;0.0551707486921423;0.0707503568475618;0.0969526888705913;0.0985562265355316;0.127712815538893;0.122481397419967;0.127701367849099;0.135891058558414;0.0777842409510843;0.0865099047749418;0.10301926852752302;0.101339802278225;0.13909728419081102;0.11231016987397802;0.12510524561723801;0.11255315673005;0.12085659731636099;0.17398636251660002;0.155688131966732;0.11885730085714999;0.118496786967423;0.130855058692703
20;20;0.00911190032321528;0.0187299012376956;0.017003109471793;0.017504237927798;0.0215752798010391;0.0198412560383113;0.0195336696877687;0.0192168294177924;0.0188949449452581;0.0218898760747676;0.0254263775932548;0.0262689271964913;0.0276984000821263;0.0284431665293256;0.0339984221971856;0.0357491379554067;0.0333149400576854;0.0389683717582291;0.0533416936923694;0.0610098901981757;0.0634202458596036;0.0797953835313291;0.080427237963868;0.0809237546843647;0.0618369699859479;0.0616868109713521;0.0605719124782223;0.0635186632072412;0.0662633149332726;0.0957372289249026
21;21;0.294804972059424;0.296923774676308;0.317335600560764;0.354673770403621;0.35420147784251294;0.36064111017267203;0.355616101158531;0.365431270830069;0.406076996178432;0.38278990037694;0.378902958854808;0.352141847216234;0.0526721472940189;0.0673355940009706;0.0678004996696208;0.0695023899503199;0.0777388348240071;0.0791166721181198;0.0797553925523134;0.0857520098275433;0.0959117170728525;0.0970033258684292;0.10245319396866999;0.0956099829480202;0.10318767433179801;0.112760309188052;0.12301038830351599;0.12399499623496801;0.13796111170239;0.133612957227004
22;22;2.83390112126359;3.26992007420763;3.83589181806542;4.25978092742826;5.262987915533981;5.64565194179349;5.90543671471388;6.638369161079369;7.11221440252304;7.8699328161673705;7.21342437205919;7.53255267592467;7.7156567011030495;7.983550221222281;8.21095803598331;8.37787747877417;8.347946172669849;8.62876646248721;9.236529547430731;8.96813200633587;8.74423866745434;9.03643153048149;10.107275314027302;10.108336620155999;9.74996147055374;9.99278347627662;10.217299937677;10.214134001325801;9.718843491348721;9.77126186722229
23;23;3.54443479920458;10.548966938457001;9.191856301259099;6.710612881858291;8.74202790779056;6.55408361432413;3.38430534191934;5.12474752626747;5.50090205928673;6.17582764260788;12.1941845752962;13.798416783546902;16.0665587320151;23.0558642658239;21.456873144163698;21.585964583177;23.171889647783605;24.6386635836778;24.010739856801894;23.726111713982302;21.9165955815136;22.788877900139;25.491603899956697;20.7560278571627;22.6107339041777;24.305148917096602;25.4038290293856;25.4577342916515;26.1467998572651;24.3993568650601
24;24; The;3.74962568016653;4.7462451897601605;5.995986522643941;5.55780587403801;8.118110766239111;9.3992074825075;7.465217480410709;11.1724795408233;10.2857584085523;10.6260737223389;15.198339788399801;38.7167584850541;36.4920753613736;43.373140001873104;39.917911455660295;43.69844093279329;33.513843745302;49.3026382546931;32.796646846864704;33.6453048919613;37.9430692011454;13.0112158126704;10.2757673197627;8.95999466891757;8.07045273646988;6.44049126307129;5.906597774244831;5.848749306312049;6.224020109031691
25;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;27;0.47795107963679;0.387222808870116;0.7153873008049939;0.622363100883542;0.8182964809981659;0.794770071617037;0.7377729816731899;1.0736777662434498;0.8846422263386899;1.13758814109282;0.9903997250049108;1.14598341279699;1.2400984648295;1.13446873018083;1.17294847873272;1.32080681954616;1.30244259784081;1.44549237170596;1.55677639863285;1.4792359626898401;1.32288992798768;1.2424443661399198;1.13772229777009;1.1060775253497601;1.07489038985662;1.15623521992748;1.21102324127641;1.30413633678076;1.39287130703876;1.6389184121741298
28;28;3.5513738738738705;3.8684835164835203;3.3837124463519297;3.151928721174;4.12443762781186;3.5864870259481;3.95460784313725;4.09011538461538;4.22050943396226;3.667;4.13370909090909;4.23115384615385;4.66832103321033;7.90654275092937;8.309119850187269;8.64858490566038;8.82285714285714;8.51513108614232;7.936044776119401;8.58814126394052;7.98194622279129;7.0608900999091695;7.1423470215874;8.06438405149294;7.86393846481045;7.92718548982389;7.34908159353107;9.88871026292589;11.0612713592815;13.2742645434306
29;29;0.274752178106357;0.27928153578724796;0.28927193191893996;0.31289436379905;0.37431991184910496;0.374066476596767;0.410061862692137;0.449587673863772;0.506849761327574;0.5806381867691229;0.5544656070779599;0.668291299921951;0.7627849184775641;0.722532739814071;0.7188147319028659;0.8116444292842842;0.89569191728963;0.8570882090059531;0.9406001482521998;0.8673390313035649;0.836585642979162;0.8412649738516;0.747988423113596;0.7231629790392821;0.66748429087865;0.667594741288074;0.598657913001937;0.625507230990634;0.65478978371562;0.743098803368547
30;30;0.649885857061245;0.6621305351815899;0.701775493581078;0.7060495123389721;0.699884334182385;0.676455200716995;0.75037499196875;0.7518873653864621;0.856553523540682;0.9090934291536941;0.9857880811893059;1.0528578193712;1.14523763153846;1.2953617501169599;1.3700880806544098;1.4099056701398602;1.4131806573516699;1.44950777667735;1.53686271988334;1.59759916005655;1.5501211443696103;1.39035226474718;1.36109829978614;1.2872435101086102;1.27513315493103;1.33986351990277;1.44004760300955;1.47297773012822;1.45768526717776;1.46263195627121
31;31;0.7461480182695849;0.838739329702483;1.1192229487196002;0.816172442131215;0.765951370061555;0.8722978569759791;1.13388031378662;1.42551582220983;1.85482273300146;2.01870458852847;1.79593126687457;2.01606877335033;2.08004620677948;1.97624199838734;2.00855123588249;2.30902509770148;2.14761454698203;2.37168934363338;2.5208792965627502;2.3926603460554503;2.67337591327638;2.70722395932032;2.5401333448783396;2.69133917603055;2.9279393173198502;3.3055373448841;3.5654974194627296;3.65261693254577;3.6532648569332404;3.8086097530014102
32;32;4.08406868444564;3.5572814399252004;4.13891868937464;3.80264058156938;3.4863472331551097;3.25907803496435;4.58058802692171;3.91334507230137;3.63910023155805;3.9460095795980497;63.3861885277542;55.408264048587796;66.6187374573109;67.2087451857039;52.7813038066925;43.808438766356296;35.825495174611895;36.603467321439794;52.657181803632405;39.661522633744895;35.501129564679204;7.3513425687532195;10.1611974920413;12.7609172313307;8.79033899237313;11.5676171805382;9.956863288540902;13.9693768021384;23.390900349829195;25.2432910727921
33;33;;;;;;;;;;;0.0123340520068481;0.01194629866724;0.0115743224902311;0.0112145474118158;0.0108654749311833;0.0105254093772873;0.0101940114700004;0.019745627638494;0.0286989596268431;0.0556742039312537;0.0540745128206389;0.0613933753799865;0.0769411896357982;0.0666995586861078;0.113712730164285;0.134274895318181;0.11490903165560498;0.207714545237532;0.21590400602906198;0.119383805750202
34;34;;;;;;;;;;;;;0.0329817597467231;0.0744130359788145;0.12313960663270401;0.252266822779107;0.771516736754885;0.975689916205723;0.99993032756854;1.08940979547391;1.09863787227407;1.08384780075923;1.14253488828582;1.03443647578012;1.01323975533211;1.08338467723463;0.9605283055552549;1.0732026211702401;1.08475484408032;1.14917507979211
35;35;0.058606829205923;0.057670191873567;0.0472579560128564;0.0464360902255639;0.0455919304645354;0.0536730365077642;0.0504124579577399;0.0536642732625185;0.10511994624463498;0.10513247173767601;0.115406339704399;0.0996187484277515;0.0903112026752529;0.0851508034936802;0.0590718286248185;0.0524293965329277;0.0642683562533519;0.0629168680640458;0.0702604157186364;0.0479620025990551;0.0483518152334385;0.0599172157720161;0.061238646723238;0.0609054769254277;0.060663368278175006;0.0634686114618613;0.062110314058430996;0.0983653690670673;0.0857547251755214;0.0908157560725999
36;36;10.7708472869716;10.6278976520169;11.1306274846889;11.132102404556;12.305370401034901;12.814001473727;12.934918146448501;13.810354595336099;14.6326451986116;14.618648611375301;16.0141487525793;16.055332175092;17.154065922561802;16.9671352779285;17.0980056137397;17.160208915981;17.0286240723165;17.2028352375087;17.3556294623886;18.2661011628018;18.0796205544805;17.324935278787198;16.5151888315066;16.1113255456981;16.620252514024198;16.332990456354302;15.5191125933601;16.3101946446729;17.0221743658598;16.984192966171502
37;37;5.22890327982306;5.460761919163259;5.796790472031491;6.21290852362992;6.612333621603709;6.7659294278379;6.93016805905018;7.143074035565901;7.561579657230481;8.06736536668636;8.350394197602;8.56047788628628;8.874687267786161;9.176709681117199;9.39740014064015;9.93713735269266;10.4330831410866;10.771582996931699;11.2496603984884;11.301807284602098;11.5408256763739;10.7772837141885;10.991030775016698;11.035464435711699;10.9667375108972;11.114126922957098;11.264229262211302;11.526676877145;11.092020834185;10.7639618703436
38;38;3.6643659788502903;3.75182498407337;4.33357206868186;5.1112954882357595;4.865282037605009;5.18573195603087;5.3276200312199995;5.43460087436382;5.93770157921089;6.20828885140393;6.51957044283522;6.75043498735555;6.863739818647501;7.334759289444519;6.5413112709249805;6.16813754134962;6.42342789469074;6.5409854909289304;6.720778708058179;6.34085058619892;6.41494978643569;6.11563526014963;5.7311675902385595;6.24251846887248;6.081245260495209;6.1553385319066205;6.5028246693943705;6.15003928125839;6.17452610843655;5.93778298855168
39;39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40;40;1.65878678291423;1.7430142859826698;1.97303222465301;2.00637323866323;1.9864975110110101;1.97635057906313;2.05328166708329;2.06818039041929;2.2415175822282998;2.34337710268683;2.52109824929312;2.7251570898736297;2.79026156324308;2.69367942787269;2.4887828449727203;2.17271699940806;2.24072407267686;2.11571050109327;2.06941514532429;2.20902103150483;2.21252785841576;2.12003018471735;1.7554524647628;1.75005372458999;1.83803329934078;1.75433388827075;1.78756126648976;1.79334096712017;2.09584251265906;2.4800937424523797
41;41;1.17038137226978;0.836046900792028;0.661428164381093;0.6400018993602851;0.625646053941047;0.665524211218076;0.710891381561055;0.5741621469750179;0.60545199674633;0.7251495091234571;0.942934534989582;1.04223969658961;1.08067663654397;1.09819569131687;1.09736711056811;1.2501240949590502;1.2852831355399499;1.38884289658754;1.5292011096411202;1.5426750986837;1.49525074931082;1.46043181655825;1.56673968353113;1.62905590778943;1.7504480601837302;1.8710547914446598;1.9394342569765401;2.03841068876927;2.1509052249848;2.15307791087471
42;42;0.13187789901639999;0.152474138431913;0.155597445180754;0.15908365934012697;0.18733947518440197;0.277616178315589;0.295285765090541;0.327629172160888;0.37423654833493003;0.426040996677877;0.47867277399173297;0.5078589946769729;0.540577465026167;0.549279784192897;0.581683614333242;0.6221836442435279;0.590416608764827;0.577201128812835;0.6555458038338461;0.705639410834893;0.7746040032602859;0.532114782904156;0.6970026552223499;0.529302543264363;0.567166797672596;0.73870894367569;0.578835148169234;0.7180996445379351;0.8256314253420991;0.740894833475955
43;43;0.0524168810798699;0.0534263384304491;0.0536594717646558;0.0544922676339554;0.059784098603607005;0.0539868274877553;0.0583257781807192;0.0757341816553018;0.0816017647599497;0.0899863711354996;0.0978653489073361;0.12114324511907101;0.125487646293888;0.127383310597834;0.13459138623517403;0.156009945971424;0.142576886012444;0.19851599434097;0.24654131635923798;0.218734071598315;0.452983381254735;0.6010911360636071;0.692051861426649;0.6968330552881321;0.620821658543804;0.643039097367182;0.19189569005994;0.17188435660304902;0.198656069388952;0.668197353587366
44;44; Dem. Rep.;0.152227966267093;0.15078182852977098;0.135559232617885;0.13944636039205402;0.11692693312699001;0.142289855509669;0.134673888531956;0.12470332375336099;0.17817465633957397;0.18768582522200397;0.135604193946409;0.144083206907273;0.143059348451047;0.14725177645016801;0.151241082146242;0.141373532451489;0.144902754486646;0.143812063832236;0.141793561704264;0.146316506360488;0.132857757179215;0.13968062296875197;0.11086746458249001;0.141754194095746;0.136128876216734;0.121860176936539;0.110067805316779;0.122238365537535;0.123876795629018
45;45; Rep.;0.21967701575441897;0.256625562375913;0.22292085189799105;0.214006809904453;0.2378727049444;0.21264613043745398;0.25954893148025504;0.26460316822557894;0.3597503830474871;0.389586349638896;0.431121099349307;0.502037863929113;0.471896396044109;0.8429407882747308;1.0887541008877;0.7159042545576179;0.7809715987691809;0.294851272205438;0.192387168624346;0.201732619515712;0.228938452089281;0.25840462485845;0.713994523768975;0.589606349854209;0.571076828473195;0.622975230588597;0.505168392304528;0.609669514244568;0.6721167557413029
46;46;1.0219278410364;1.0995809526384799;1.1374554574323998;1.20576435205988;1.19441081954205;1.22218698161551;1.2189900026629;1.24590145092821;1.30452442577376;1.33933130946981;1.32236952366622;1.3782091178674298;1.39814332903321;1.46364578758499;1.5497795728594899;1.49160665752994;1.54782880044954;1.56387669889826;1.61977637156987;1.68863473395428;1.6488919837498999;1.6168797256738001;1.6338621649612501;1.72212787666638;1.6698965232620702;1.61525216657473;1.60605654516927;1.61841901328006;1.64806000478843;1.64010918648471
47;47;0.0575600925063572;0.0566626663026851;0.055785438281559005;0.0549031546481277;0.0539894582895731;0.0707133525206215;0.0866997356686543;0.0849235757295044;0.0831240309374632;0.0813717136212743;0.127517332811719;0.125022906944533;0.122627273449289;0.12012759667003801;0.11729379825434698;0.128274092931963;0.151666804533047;0.14619993258500302;0.10234868889292;0.0739684855656898;0.154860946428397;0.150089573291102;0.14580784476852302;0.141840827402347;0.13799481842786998;0.134157152224508;0.120306754336801;0.12656678534543;0.13232671072573698;0.128461257437981
48;48;0.10904495217326701;0.10715903390301;0.087250941034829;0.0678800668249362;0.13158166217386;0.111400436592151;0.09219165741342099;0.0740742237053676;0.11451815012745499;0.13918568592694902;0.13650593932986602;0.13515655234690302;0.188853042771326;0.229975504301504;0.24426040232692398;0.284957815275311;0.270283218780519;0.29514698081109303;0.7568161574613841;0.891419909984306;0.426323243426059;0.11432461081204699;0.12462446133141199;0.122141320205445;0.27549813810674895;0.270611676527587;0.18531140540660002;0.251213656476831;0.225146127019991;0.243595627755299
49;49;0.369238653518557;0.35576500502828395;0.383752422653009;0.404551462946208;0.438151566747319;0.531804946403706;0.6040796899352979;0.516526967564898;0.5937900886312789;0.6383985458517789;0.676870770393322;0.8064764349914609;0.9072390788871341;1.02693270137042;0.933699336317635;0.9735773231222059;0.971071555060989;1.18541424670999;1.29036372675327;1.20107545369359;1.03106771499092;0.916901945884355;0.8268834624337891;0.8117415441098492;0.7515077583683031;0.8280740551002859;0.92776145852052;0.955882719969385;0.993246045501889;0.9785858246833271
50;50;1.4013363495125202;2.0599812543226;2.70374122885698;1.35023013194231;2.36295217436536;2.6019118056092303;2.52915430476128;2.9763625090078505;2.9381227887529904;3.0761647212495102;4.283398767820779;5.05952609765867;5.103337988269559;6.04718457260299;5.74621837503998;6.08649295629709;6.6266111787429;7.279666637062401;6.9193687154443895;6.92343675016066;7.0842473383360804;5.86942484312486;5.62853196798378;5.03581870098238;5.02470430363654;5.50472435034157;4.76391956546428;4.96039879080277;4.5777572686573205;5.0116046045032805
51;51;1.91842174210337;1.67074999029652;1.90101582671846;1.71052588773891;1.8341451033701202;1.83576452428579;1.87111962596946;1.90528119164233;1.9059484885629099;2.01609399687504;2.1431608596120397;2.21101225100746;2.3045345514139197;2.44018978932888;2.45805773085406;2.86521950436148;2.8494115563586497;3.0480585917147005;3.15600412750086;3.2389645434257504;3.18804589938308;3.30844909798481;3.4761619200359304;3.09009124359816;3.2500429889357205;3.2261753174666805;3.29615744233002;3.30066343302408;3.4273470430782598;3.40238902121456
52;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;53;1.3978398983481597;1.3710119641076801;1.35130819309667;1.33848400048668;1.32558139534884;1.31433691756272;2.1713642823306496;1.7220004695938;2.54711738828433;4.98177289709046;4.010718582522149;4.58948685857322;5.427232363098169;5.443681573575799;4.788039693593309;4.4960765080922;5.06841741534209;5.03126805314847;6.24446563585587;5.92024539877301;9.955451348182882;9.136501156789471;9.25372791924753;9.3686198278256;9.82477762297717;9.79876670092498;9.87393518065211;10.0447095965458;9.82160263446762;10.6829532212419
54;54;1.54889664236481;1.5014035343388799;1.56786441311693;1.7068563360199898;1.7301115742756998;1.9819165123276201;2.12384314033688;2.30698747338496;2.71427664391515;2.7587758879827593;2.77885427089818;3.03585027220307;3.83048461629103;3.937764621598;2.9972116788775702;3.04758885299491;3.7477324021632703;4.01125734574867;4.17216410472735;4.41651299245599;4.68133578831878;4.42166228942061;4.484907100601981;4.464374218385309;4.561971578653179;4.408566791815759;4.97797946191048;5.69781471528262;5.60648547949967;5.78093131818018
55;55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
56;56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;57;0.482303847717436;0.49720348462764;0.506045455027971;0.6560058836391099;0.7839694372664571;1.05248921514055;1.1340375663270301;0.669746204482326;0.86152126553801;0.5626897237288929;0.872756197467149;0.952624991143755;1.06386516176905;0.9428763335064991;0.9472219514572571;0.8833109551827351;0.796673586636412;0.7136503863452891;0.6548044206643979;1.08019816710307;0.970484176509918;0.801991817226499;0.9042147284487679;0.8846241747079742;0.8670354516302231;0.844359128587808;0.831283192365508;0.7927241876505341;0.6585436858332719;0.689365173670536
58;58;0.18328890369876702;0.180237892391376;0.177498467198038;0.233132539695154;0.229470752960686;0.22550888629235602;0.221236802413273;0.325055032724157;0.31871251846916;0.26113025892272196;0.36110798491925106;0.35866087272422403;0.35785085946104206;0.357810953595673;0.408499735427632;0.406947064698702;0.403732349783931;0.34950914314502396;0.345570813139472;0.44027481323372497;0.4868690087362921;0.486894866824229;0.53774062816616;0.541552548198271;0.5958887414348779;0.651180898001557;0.657250003446802;0.663553353191726;0.772411953041622;0.829614547099912
59;59;6.50268309283578;6.881260154906441;7.9451073610820995;8.68983130048716;9.14639293937068;9.31657600359066;10.4490116586529;10.149300547591801;10.9613147942098;12.142974860278098;12.5996564651087;11.4972271507917;11.948834601197698;11.801611792919;10.916768626306801;11.023766458452801;11.8549028939028;12.154585147174402;11.9739262277225;12.312196624414401;11.7840138262008;10.111942388001198;10.491964531704001;9.81084223305764;9.9501332161102;11.747443089541399;11.503296531182102;11.379305031534901;10.7432506302739;9.505090018809199
60;60;0.316137770921328;0.302507836990596;0.353054997162752;0.343707859300571;0.46555808793057896;0.399063069270776;0.418059321025372;0.38065436200916797;0.553387722218808;0.607096020765004;0.691068470452175;0.761580540464842;0.9831690451236721;1.22146747030378;1.27981864258353;1.23239971294351;1.20037693097515;1.03822120256769;0.9836749827965799;1.20060964762339;1.11262336255319;1.03908408083364;1.0449051372918101;1.27642319567034;1.17566205920629;1.1283113577814199;1.2401270159453601;1.44937911687046;1.43293987648756;1.4813934283211898
61;61;0.557120253965865;0.535024544085496;0.487888633119182;0.45557383654556394;0.4623627285130721;0.5256151759876599;0.653388930284424;0.6358886088307211;0.663161216667871;0.8018949170101759;1.04217389128179;1.25527026738988;1.85461152930081;2.43877964059575;1.9757589594611897;1.9286977382668;2.2925994856898395;2.3825313448027003;3.45424622530682;2.44646256145698;3.46064717930955;2.34252382316508;1.92001628522037;2.4938597636466002;3.26706987242631;3.24482358675233;3.30170515720757;3.5383176790959103;3.4343988039015096;3.1883346944849302
62;62;0.952570352647271;0.7071399172128271;0.581380751639471;0.566720695735936;0.5624760497539039;0.601438481969839;0.6398457705741011;0.547881215685635;0.5854577998314089;0.679831318572331;0.8724419532364429;0.977207530203965;0.9896701830833359;1.01605731039584;1.01124861788754;1.12861122218116;1.15980589170908;1.25283471613689;1.35701261142101;1.36865001739667;1.33371913986906;1.3056603939653602;1.3811998714935498;1.4340400095791102;1.5210653759919;1.61769544532022;1.6734483200936299;1.7590248365689098;1.86292543590173;1.87303194211442
63;63;0.616754235917771;0.6284230327328989;0.6487224247472441;0.666634700560208;0.693006994078871;0.724736649027815;0.743410701984728;0.788686227389352;0.845848523258222;0.872448207603292;0.91633277096957;0.9521657318197081;0.9548299555711209;1.02455453180574;1.0389870318027299;1.036861666359;1.10023386906356;1.15093850283184;1.17958430842936;1.2162665174402398;1.24407717756351;1.25924854639202;1.2823949767137;1.2836316849088798;1.2957749151856002;1.3310062498133899;1.36486724965297;1.38657348233184;1.4208137970260901;1.4539993101847601
